pathway	ERR2208887	ERR2208888	ERR2208889	ERR2208890	ERR2208891	ERR2208892	ERR2208893	ERR2208894	ERR2208895	ERR2208896	ERR2208897	ERR2208898	ERR2208899	ERR2208900	ERR2208901	ERR2208902	ERR2208903	ERR2208904	ERR2208905	ERR2208906	ERR2208907	ERR2208908	ERR2208909	ERR2208910	ERR2208911	ERR2208912	ERR2208913	ERR2208914	ERR2208915	ERR2208916	ERR2208918	ERR2208919	ERR2208920	ERR2208921	ERR2208922	ERR2208923	ERR2208924	ERR2208926	ERR2208927	ERR2208928	ERR2208929	ERR2208930	ERR2208931	ERR2208932	ERR2208933	ERR2208934	ERR2208935	ERR2208936	ERR2208937	ERR2208938	ERR2208939	ERR2208940	ERR2208941	ERR2208942	ERR2208943	ERR2208944	ERR2208945	ERR2208946	ERR2208947	ERR2208948	ERR2208949	ERR2208951	ERR2208952	ERR2208953	ERR2208954	ERR2208956	ERR2208957	ERR2208958	ERR2208959	ERR2208960	ERR2208961	ERR2208962	ERR2208963	ERR2208964	ERR2208965	ERR2208966	ERR2208967	ERR2208968	ERR2208969	ERR2208970	ERR2208971	ERR2208972	ERR2208973	ERR2208974	ERR2208975	ERR2208977	ERR3262561	ERR3262562	ERR3262563	ERR3262564	ERR3262565
REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE	-0.183917278327791	-0.281174507425731	-0.0318046227314597	-0.21741061783611	0.262000285749175	0.183905933432461	-0.0941489860690411	-0.0492918771241206	-0.284049381340393	0.201388972726308	-0.0515241554511218	-0.135217085049084	-0.0859596749297673	-0.10943144842376	-0.24052142754808	-0.00840650565916656	-0.134821931435256	-0.172544917037133	0.188385874538251	0.13014228712114	0.0761008600044542	0.378653861212967	0.191109449624784	-0.113124922006446	0.102629986938586	-0.0464446130276671	0.245978103046681	0.313341898400789	0.316210649315892	0.145745739169767	0.256655818312482	-0.01892228160415	-0.176434348304755	0.0664104985332024	0.00783912066349805	0.257596388035819	-0.328652629876109	-0.114650920632401	-0.0816660071764563	0.213661789060855	-0.0568882179991411	0.0344576890085156	0.0924065708737887	0.0180914224749746	-0.115198361284187	-0.0272228184834885	-0.148035376974055	0.218874347802065	0.136578934746907	0.317068617238038	0.324743897965598	0.115245090577247	0.366590171288559	0.295330451854818	0.234191586365245	0.370528186399208	0.235127857475727	-0.0876843740512965	-0.130175767546962	-0.0393499946785211	-0.209296981875475	0.182503635171116	0.198883681933458	0.145120391004479	0.26758535206699	0.268979063323498	0.251894755971468	0.280576128862387	0.0809540208255507	0.0751288398604945	0.121513258518507	0.172910087545495	0.106704786219523	0.136774011500972	0.127132493368552	0.301839796455798	0.139484770527814	-0.124280312954217	0.264918272467984	0.167441419634052	0.0585469178024979	0.0652241757220034	0.00271494089265367	0.381405634047019	-0.282354520450092	0.250041121891266	-0.258669393576252	-0.155266676855001	0.103700088944297	-0.200041926989941	-0.283224242486534
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	-0.142068503354391	-0.210405800338982	-0.0948786864046661	0.193668995968221	0.298356474857321	0.162833265998959	-0.117752977440993	-0.0447757589931534	-0.00555525020447117	0.166854646694497	0.16562059089382	0.066667055240628	0.139622661626589	0.149412842961228	-0.129396368637204	0.0616671810246882	-0.115366847375048	0.123023890557249	0.163633163682038	0.241410722166287	0.005618267234296	0.274892620612436	-0.0941917257881244	0.148185780305914	0.126251504102871	0.0110040084718988	0.178860761369302	0.167720179138054	0.268867364251283	0.0252984735215089	0.157391021727562	0.0289684497754745	0.178423854629009	0.1982839356978	0.00665371651517238	0.167594929101876	0.0567176999496753	-0.0193980381486482	-0.0679528326996465	0.0462977594391069	-0.0412954335350421	0.0594209978448477	0.000398803771286758	0.0432531740420403	0.0531749149353174	-0.0411495764102695	0.032136319620204	-0.00577487884174931	0.0987231900401005	0.176507356056549	0.00168386229630949	-0.0483236068423391	0.0669309657594867	0.014305952046535	0.0435424467972254	0.0860972119095204	0.0680969373609849	-0.0667429222310338	-0.127377097215974	-0.109088754762476	-0.0468267264989069	0.268290428805	0.108729319585775	0.128870484809642	0.29451991044989	0.234220640609759	0.103385827531641	-0.0231605009273731	0.184819395647608	0.225106989765866	0.15909118458794	0.0147484863458187	0.0327586647267063	0.050232014112557	0.244513563940538	0.267594727600592	0.0552647339392059	-0.056150856174558	0.165323510492906	0.165599457568639	0.251187498506725	0.187083167692909	0.147798548123621	0.119802429227583	-0.159126801901648	0.1329525031288	-0.154321519420795	0.0902184163963331	-0.11785568217205	0.122091706142481	-0.197673144223495
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	-0.320001845087869	-0.371220319413049	-0.136036035735465	0.276677825506188	0.416085769494877	0.253214543967312	-0.243711652617163	-0.0827228299355694	-0.0266114523214455	0.241574858777659	0.240268293420906	0.107062208164072	0.197607093671517	0.250178803700215	-0.181157121896988	0.0455675746262988	-0.278274936891153	0.259482249988288	0.269714139574957	0.363268029645289	0.0323767537122221	0.366715674027186	-0.21005125562962	0.228703949417519	0.235275526172376	0.0129487654459134	0.22595724635121	0.243746079691921	0.39978207164466	-0.143156556093534	0.211975616350586	-0.048450784865022	0.292031188426181	0.32920574622825	-0.0678891351827424	0.227747197375348	0.168462347874078	-0.0209888419541647	-0.199015607636535	-0.071598542207078	-0.203443300814142	0.00427270529156404	-0.173636368429205	0.0738889904213557	0.114840159236298	-0.0864321784821942	-0.0892014976903122	-0.109465597447119	0.130015982545237	0.202277809488408	-0.0985744053620064	-0.161805592561148	-0.0813880724025312	-0.0959434971873788	-0.0699556000884879	-0.0769101136615284	-0.0165952015481019	-0.175229902206052	-0.259204954377948	-0.257115047327826	-0.242857718935538	0.374481846452388	0.0875717366120664	0.171818493337988	0.357809178888535	0.314104099925903	0.0621538822992687	-0.119054705824333	0.146009690558521	0.324093585076621	0.166791739174874	-0.0205671476855686	-0.0126014715872268	-0.0170163951098481	0.340657476277268	0.379519235824485	0.069203180308258	-0.160111442933503	0.218379390389368	0.218564466456416	0.297722203595069	0.296719059721108	0.244130287513382	0.138477991539815	-0.235376243820535	0.155538149020637	-0.259939299879388	0.202814786792463	-0.309943841654845	0.196516280749222	-0.314453969899249
REACTOME_PARASITE_INFECTION	-0.34664764978191	-0.391093039788862	-0.13948384378801	0.221465649697776	0.39742853167405	0.275607509054986	-0.190184345975416	-0.041301624008438	-0.0534572890616121	0.234910022148622	0.226554741247174	0.0643438288923155	0.161746506954555	0.221274612714327	-0.170789201301462	0.034971732746572	-0.279626883833587	0.206763439641452	0.285408896465932	0.360988538384235	0.0162820723592409	0.348064615435242	-0.0858525332129269	0.149444959279383	0.24097976050196	0.0368831158545922	0.235147981841837	0.248833044169793	0.371739678780404	-0.126310531949197	0.206679626210674	-0.0199047335004017	0.236728473470601	0.311324025172718	-0.0646153697257443	0.263845787277783	0.124988427102909	-0.00109505628413777	-0.153595855754738	0.00288302986154699	-0.12022882528226	-0.00248710211433424	-0.170142165849308	0.0535080882023527	0.0841455211015067	-0.109827929035382	-0.115387934784684	-0.0958252481509353	0.0996343084986077	0.19471551045295	-0.014640692060727	-0.0592195199084428	0.00690308793604166	-0.0407107742603919	-0.035722282900156	-0.0174364263961155	0.021024205274602	-0.199979521228658	-0.190452977127326	-0.18024083857725	-0.197369281149939	0.353573467248658	0.0938603256605546	0.19764208596797	0.343232739850889	0.299309831677269	0.107441323615364	-0.0330518579033728	0.107616834257354	0.280636561844895	0.152384328579345	0.0213760070648273	0.0121894201296712	0.0175240712819285	0.320275072725579	0.367584486120848	0.0995764588606963	-0.103304568799189	0.20544653281409	0.203543586797779	0.252058499193147	0.262158790885684	0.234994428427291	0.193956523363676	-0.245378771045189	0.122043010751674	-0.244908852435718	0.155029328875602	-0.186417957679784	0.147178132302823	-0.298896065048586
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	-0.211048919590654	-0.267496902014729	-0.309128844531792	0.172245973703679	0.430969495081725	0.238594845037445	-0.371957685775751	-0.146858739772976	-0.292786960132528	0.109981550590308	0.159388939620748	0.0202459132131105	0.273638824403514	0.0153383252213502	-0.0432458652321125	0.220664645348865	-0.231334766889008	-0.0427682293337271	0.0512608916070048	0.212275498980869	0.078566076731629	0.370965084324725	0.0427613020874088	-0.0166520493591889	-0.285365184337846	0.052209402437472	0.297441601552621	0.251965712806938	0.274306187629547	0.219967397099535	0.179448923888809	0.0829543168789263	0.0754166795063153	0.0624512676415185	-0.041506991940119	0.219610589398223	0.091164631204974	-0.0661860330300111	-0.192589586087365	0.0832383135757985	-0.0631173209335729	0.156454252011392	0.0581294969790051	-0.0837826011935432	-0.432740081468629	-0.426314489211598	0.191257569438717	-0.113319021401599	0.122825018629716	0.102881111894719	0.133853367783844	-0.19647866826804	0.36799892589165	-0.0508290616827016	-0.0689397156382368	0.33513022961713	0.0470101384227857	-0.0011389200782503	-0.223114369905955	-0.217975416545118	-0.0535420062398794	0.35565617237236	0.203014126989114	0.131843692289051	0.367110494852111	0.345323319303183	0.270577715739789	0.0140018114611528	0.157650140740138	0.340412831465486	0.366547559196559	-0.0698074157619356	0.142525322856758	0.290433262246934	0.345795587698377	0.200418486494097	-0.118859407858961	-0.0642696742676745	0.112586153664454	0.088998698567651	0.296381528591799	0.00638470950037179	0.10241043396294	0.246857004337058	-0.272586854027028	0.317778884965118	-0.266430524540334	-0.104008862067746	-0.054187988669247	0.0922085596227166	-0.376283642913865
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	-0.267959501351728	-0.359283900104968	-0.0441334717006397	-0.202441702586989	0.24222766769911	0.26818424196711	0.0381624514174268	0.178390033065353	-0.353058266026687	0.145986294255484	0.0992294443412531	-0.340923309684135	-0.0591327368362683	-0.178224699713493	-0.331428001203233	0.120226596974565	-0.260141166080463	-0.240020511502343	0.197857173496179	0.174972347535526	-0.0429610329904823	0.26969541257721	0.0636066780468434	-0.325382176674862	0.144055203522802	0.171630045028099	0.286677773735415	0.251363986126408	0.207204571962686	0.141910842695166	0.013326267135403	-0.245684079914423	-0.231387068711148	0.206682119803911	0.019764580327128	0.247725643501099	-0.15505392998486	0.00800809893771973	0.00348346382392385	0.213307095589636	0.0248713379043326	0.000923665357260412	0.0554360599138506	0.0442990169752271	-0.0410791547251367	-0.0802785133654448	0.0821708909303164	0.0960847602679914	-0.199218004115459	0.213655613507225	0.0635090755800629	0.132945932769306	0.248928815076888	0.214110469356106	0.0426406213912956	0.297254279181005	0.25674356533805	0.0656714661438582	0.0981487240222965	0.076427372725747	0.000799471286243733	0.121994707130144	0.262329427848544	0.243551318339333	0.237388939536338	0.140375297839391	0.339673828394064	0.217352152324623	0.122178118169177	0.236611912030187	0.314871030796033	0.0924976809376066	0.27279075595738	0.157517265940079	0.277647793119253	0.393617945681993	0.124790770069167	-0.0207430463593201	0.192153255167716	0.209062512120776	0.111046570391461	0.0339874396715675	0.165353503349925	0.240368875778814	-0.396739035309977	0.206174735891421	-0.289929466600898	-0.275721548970976	-0.196683195357858	-0.157059179629927	-0.36412281913005
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	-0.317213764327368	-0.36736847237685	0.0137410156332131	-0.219448206831911	0.0543521034832433	0.175872007168869	0.0492894568665046	0.0860413326936737	-0.354748225769181	0.0646211306471243	0.0616622446693111	-0.334651418383055	-0.186182877514005	-0.20292257351096	-0.279716570565658	0.129671137853917	-0.267133639703636	-0.329959452653954	0.154118596812379	0.158284016503816	-0.143697315871564	0.195994734748672	0.172407933821246	-0.290175199169946	0.0957670222809839	0.207903660067683	0.234159073127829	0.243955825610468	0.19928799636788	0.201166529490187	0.0202729640885075	-0.175608393506159	-0.318123933769165	0.148422486200144	0.0497992100607835	0.269190504691001	-0.324195051149405	0.0724305891276696	-0.0173596502296982	0.247557459234185	0.0510072981852291	0.0421962432320071	0.130587733137257	0.0465258532734322	0.0079381319153371	0.052306170167224	0.124366145586133	0.209764374926349	-0.212680572103348	0.154177862756697	0.12147615173294	0.22514180574712	0.231728950064715	0.246352568401294	0.131946088310595	0.257494951088627	0.297127489504942	0.00999056718502547	0.114418272767077	0.101301245927404	0.0254929869313323	0.103585557279092	0.279270035050004	0.265824076513382	0.155209806984874	0.183803175818259	0.287442920772113	0.252950572653869	0.181944390249165	0.199580582417187	0.277672415380415	0.0866334884801221	0.29638567276651	0.209147829167804	0.114256333621951	0.3154518806356	0.188761242355881	0.0978115878146548	0.236585056280612	0.192456540362749	0.0275057865397347	0.0757631181288759	0.217568818585958	0.231248496535885	-0.409074710619139	0.260996801895362	-0.363856074618177	-0.308066332087164	-0.176372666146112	-0.200943764787995	-0.397507003772662
REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS	-0.332201755333529	-0.424960108643643	0.0307497518363143	-0.265006444775488	0.110232974699182	0.184696870246363	0.0462492971032381	0.147961703323583	-0.318506163120573	0.0222421705066685	-0.0734892668073853	-0.318594325483372	-0.225020001127323	-0.261019563550517	-0.29614218567368	0.128049628787808	-0.201682323808824	-0.378892870574959	0.165929593141041	0.109344392586048	-0.0883037023711914	0.220930716940232	0.159749148511296	-0.375276732692723	0.150725291786819	0.221055234199688	0.217401546631191	0.177111944256741	0.176771639753477	0.146248371417259	0.0391639661025108	-0.2172697304367	-0.30106564156417	0.162264918286683	0.113081696602306	0.318138673874059	-0.300783875905771	0.0452308646720495	0.0329327062370547	0.259768641909766	0.0528942325032902	0.0393553828728238	0.139520273638922	0.0972846859547034	-0.0169119355117981	-0.130322311526424	0.112655406037857	0.180382327543023	-0.238257775455681	0.148423721766578	0.184072067047272	0.256838042031779	0.220385614721002	0.284524437842822	0.134169831681314	0.278633616497145	0.303222113441694	-0.012272101885737	0.0525414440140475	0.0468144320447603	0.0500663338755879	0.154518865992661	0.289393389444758	0.26027543096257	0.203865832644716	0.267327227565564	0.267768747669176	0.240535262661301	0.119089763366009	0.190335425866544	0.284316202944667	0.111135482825041	0.274302641083911	0.154155613481373	0.197472728369988	0.317991683096377	0.22396256685856	0.115496617053176	0.234498368578117	0.229404979792276	0.103922624667461	0.0397437833177056	0.16958580428105	0.241529937433067	-0.418141438523235	0.23722822219639	-0.363469224044813	-0.27017451590159	-0.085436289911857	-0.213952822224648	-0.402416229956987
REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB	-0.224216872152147	-0.206390906485122	-0.188727425759862	-0.0261064994282316	0.0531290751124221	0.188351842739836	0.0198360389278337	-0.0758004562196343	-0.417576182649665	0.223098589236773	0.295010937580702	-0.334248157554282	-0.0455873133891944	-0.0324849833527038	-0.300639892870125	0.113384165879954	-0.393639045735036	-0.235920819199196	0.303602898447329	0.339034202004691	-0.146313742535588	0.231538684802599	0.156590441979433	-0.0615388568170122	-0.0128943287895813	0.155810495660467	0.24677416953055	0.381100441215671	0.160208381054494	0.249879429302817	0.105701345667242	-0.0625054087686241	-0.292124934156142	0.101149855221479	-0.0437224452883829	0.108619018650982	-0.325016967889757	-0.0513085512034449	-0.0157588922899856	0.165418392366476	-0.0626227701990506	0.115268704008415	0.230226298473576	-0.07285465963913	0.0366999908275479	0.264298852996779	0.0939354631793181	0.150564294235269	-0.0608100390183038	0.279926771716748	-0.0252023664030861	0.000774777198778286	0.273259106315831	0.035961996400198	0.138694340190703	0.295689395550675	0.269265503215028	-0.0033045145258306	0.236418288393109	0.203530649413971	0.0299480513133045	0.144195678839498	0.263086103481451	0.237148735758584	0.155813000810419	0.042731232804522	0.367771585506252	0.229733554995911	0.27360549001697	0.248037567745341	0.18447583590268	0.0337315213422718	0.21865285798788	0.208523555424233	0.0601475178469486	0.298487036529557	0.138077900545593	0.0550550321247932	0.0976350526957707	0.0981758187253118	0.00829406518648317	0.0738224061402485	0.158779527304897	0.167557468499971	-0.370966720415511	0.306421499873012	-0.391696630247975	-0.356535595591391	-0.4064300269851	-0.0674268072596962	-0.406841041047675
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	-0.194646961631389	-0.2457003287758	0.0876958377953935	-0.150195208446464	0.0788447947996998	0.171140619693842	0.116489655095636	0.13084372329434	-0.191034640123007	0.143450295341321	0.109357253399566	-0.0845253973151407	-0.0560323746876441	-0.0316094410507805	-0.0499514555499012	0.153343597847541	-0.156094559716741	-0.161783076262395	0.221514003954343	0.213564655090347	-0.106500957493949	0.217362272888822	0.116627018852155	-0.0925114862513301	0.0751553167259928	0.0875818000672873	0.179935112936014	0.194776301259099	0.206609704839202	0.139696623074436	-0.0282788965480358	-0.104879244881976	-0.198527985430414	0.175219385338747	-0.0586898669574066	0.278688081770336	-0.22586255430585	0.0155692909627467	0.020074417329529	0.129798097994514	0.0404296237794484	-0.00214409489942479	0.116881147378911	0.0336703308483539	-0.108458838593433	0.000979765371360172	0.0829058740174927	0.179250675651902	-0.123180237527155	0.150521100560015	0.197129479502223	0.199621796586305	0.204951377888025	0.176485410705319	0.169215686459424	0.131953517601883	0.191251032464597	0.0801563426591175	0.101037305269954	0.0807275801968301	0.00715046227274823	0.105945376393342	0.145268630523302	0.225980858838842	0.242918099629547	0.110396271439687	0.285960534987897	0.262575621762827	0.197398413088593	0.179994992884659	0.172360086666789	0.18433754033192	0.189243444478253	0.133483775851383	0.0682271690295226	0.271701772516636	0.124603933893152	0.00163653497807654	0.208396220322896	0.114280093008001	0.0594246933337785	0.10251845132074	0.161592308032177	0.258280763108146	-0.318045719431999	0.181975748842625	-0.195296458125467	-0.0824898534220187	0.0297724527870372	-0.134745807327379	-0.162208225489704
REACTOME_SARS_COV_INFECTIONS	-0.201552633223897	-0.25154614505201	0.034673580753043	-0.18164645839047	0.100810659763601	0.185554460996836	0.11659462493798	0.122491062247091	-0.191267466955988	0.128035236674087	0.0904051804687603	-0.0926066068580502	-0.0781451696319911	-0.0978449160031343	-0.0791504491069097	0.150847388729351	-0.149853505836257	-0.221912831093448	0.208493512293829	0.242114272177922	-0.0961691870655449	0.228324297875214	0.146490713517083	-0.129196960515519	0.0733285710447387	0.0931277716239634	0.182849854137792	0.212186416206536	0.193094237515759	0.138163398230941	-0.0205156235183361	-0.0962237454720115	-0.217914891730067	0.180430512332646	-0.0341038766557191	0.285294625744261	-0.183673421793524	0.0150895546252694	0.0753621412779848	0.152797117459734	0.0620354740909717	-0.0250112753112359	0.118847767655101	0.076398257474528	-0.0594149008013225	0.0340592296972987	0.0683980501435168	0.189367689427422	-0.136623007008865	0.173025950832986	0.206285614023209	0.210798040508348	0.222575108532165	0.185646616373579	0.187143712117929	0.150960154620653	0.216469518200469	0.0480628892891099	0.0971169587278429	0.105837401254495	0.0322405556652857	0.125348637491894	0.127996978300045	0.241180616941378	0.219188464688156	0.109501023864215	0.257966099964034	0.247646313901919	0.168730441535488	0.1632766108143	0.161471428438048	0.170490133620835	0.183619082425667	0.133384676093737	0.0624547109157837	0.262204108285001	0.128869916711964	0.0594734949636508	0.204446756335105	0.147162754647466	0.0561826900729037	0.0945018038094307	0.173059978656559	0.270979495109465	-0.343844385063848	0.179539440932143	-0.209330162541085	-0.135130445232809	-0.00273088504760848	-0.155052365739932	-0.206675266841921
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	-0.121617533598511	-0.25532069885144	-0.169184818689124	-0.117698467021511	0.281760673212161	0.251189444382611	0.0131288939630074	0.0236806004641411	-0.0876839586870656	0.141253932927902	-0.00146386411332002	0.0233591088655848	0.0941834348927451	0.0331219836874067	0.0639920642513625	0.105551727247011	-0.181292161293234	-0.17101791021885	0.304203230471987	0.350446669319753	-0.0395169246023799	0.323803351054512	0.170334162757971	-0.190111471256036	-0.0861633615254853	0.0209060942204463	0.345844122623545	0.276666280322607	0.231448929826436	0.0470531969507309	0.0304662924449344	0.0247454967939909	-0.147279066625622	0.0869298472740758	-0.080504671675572	0.2975694923168	-0.0488467337735756	-0.0526805711246836	0.130690078811794	0.0821044321384874	-0.107583177254972	-0.0266723760379436	-0.069779566255078	0.0930054350942451	-0.0640498865389271	-0.130353013038733	-0.132430052948791	-0.00748270325824359	-0.0443080712449688	0.115317251486891	0.21251485874261	0.208578075301571	0.186142637125206	0.0803980169264307	0.0553466554138235	0.220991883068607	0.168292135517073	-0.0212646090190049	0.0592044128751271	0.0470482094821974	-0.0737162877705219	0.0856440539478615	0.136134963912238	0.197220204482356	0.254247208860325	0.0222208679620171	0.273471528815476	0.211151587461246	0.0468248303475791	0.211227386570447	0.120851731230578	0.22872552071281	0.127276203865656	0.129819952971765	0.139039205568092	0.362565498250174	0.105013904223714	0.225933067356619	0.165261535421322	0.160999607241934	0.0297163724393165	0.0196931802003961	0.207856380608691	0.265086188189472	-0.294186248121642	0.0140482121362785	-0.111712817957621	-0.0582210183092657	0.0528385065693887	0.0148452822594091	-0.0321187381050414
REACTOME_AMYLOID_FIBER_FORMATION	-0.0785652947341398	-0.142645363211287	-0.0523900289145498	-0.0215896963593509	0.209334652248202	0.170897880352888	0.0422459644587751	-0.0522120083636456	-0.089299766089379	0.147412202818276	0.0784965267733683	-0.0339453263199887	-0.0299100141941243	-0.0751141401916211	-0.0897701906494843	0.135716417323107	-0.0615852220819613	-0.112177825703556	0.176696439121288	0.229090155114241	-0.134934531153186	0.298408091417442	0.100998169586047	-0.0258843017840666	0.113138108954983	0.0694638343528164	0.202305711816463	0.170975406543461	0.162060091960596	0.142592522722721	0.114204731427671	-0.00272609439910927	-0.0589393819282296	0.165018034371288	-0.00980248105555363	0.179608513582009	-0.0248117096110756	-0.00917544439052459	0.0616906239738184	0.137385724449898	-0.0363328476226323	0.0328450524604404	0.0437483991559499	0.0556026718680129	-0.0381223475315708	-0.047822517741519	0.0877645736561437	0.0590994462925071	-0.0131707537397369	0.192285279495609	0.151957557706348	0.129961675958489	0.230363425161967	0.172183944210327	0.151966937599039	0.205199603232503	0.242520647781894	-0.0017902737268074	-0.0264142064670421	-0.0182163310403695	0.100040792339199	0.091586963286379	0.091457538664664	0.161418969216684	0.211732404123732	0.127322594054312	0.207674463067353	0.158774052446024	0.170057927940309	0.110145691239016	0.092476951932854	0.144580660947578	0.083447536811869	0.0811062499480583	0.0672198836968599	0.132536321131556	0.0601012151467639	0.0441932262394151	0.0584113684092272	0.131134249541707	0.0283023193534031	0.102907310337986	0.142860611272242	0.254096028426629	-0.18958789563645	0.162359821125092	-0.0976213628504415	-0.0774894654306915	-0.0636305722050812	-0.0309612460975548	-0.161225472384677
REACTOME_GABA_B_RECEPTOR_ACTIVATION	-0.0796282087924557	-0.126979026698027	0.0856731818068115	-0.013004480700974	0.0382160812673662	0.113368903478402	-0.000404818514032208	0.024717937540925	-0.0930633626956729	0.0211137415816149	0.088798036865805	0.0114643373470749	-0.12328865814999	-0.05647231489868	-0.0508448504116086	0.0868739466172973	-0.0509557968377418	-0.184568657846209	0.106970808159513	0.100594980211899	-0.103169580059544	0.179001937273794	0.125626912136019	-0.0188856552863355	0.116580356592541	0.105209153605312	0.0556154821871265	0.0466264507002193	0.139635082651577	0.217044805414967	0.118887518487248	0.0816154910356249	-0.122709087909504	-0.0107824571411175	0.0839723926207959	0.14452932690915	-0.100949204892318	-0.00929475600969371	0.0795663859632168	0.212421604408357	0.0960069063275091	0.0900930579616486	0.257571132385746	0.119134670993685	0.073055783460613	0.00681284871316314	0.147851682650353	0.164994712877053	-0.0191564786769108	0.175288664888811	0.14634671499823	0.186348925972473	0.176587740497165	0.133157349450262	0.177792512296468	0.20230756597681	0.251316123022525	0.142280654138105	0.0570417463144187	0.101223709496531	0.160328639568926	0.121108176462078	0.168795635846807	0.0913058929051215	0.172318838629259	0.0836011636843057	0.231236477595212	0.16036714585332	0.275161580392467	0.0800254120142189	0.226594698999714	0.172849200270588	0.185330297725194	0.1652205918212	0.0873413172547568	0.175375050495717	0.219439604017183	0.128620500307945	0.137796597738037	0.0896169209875358	0.0895059953026625	0.0128175577452061	-0.0204201823472044	0.1370014432781	-0.205351919750013	0.16278413423953	-0.0854916521868088	0.00164021851628062	0.0058093104973602	-0.0111130993225264	-0.186134343723933
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	-0.116276552664397	-0.230496821239343	-0.138735945272506	0.0819835145409055	0.211187796749383	0.241472045101188	0.0791893572588195	-0.110170267354869	-0.139339626662211	0.199709082733085	0.0435711276361914	-0.0887592033201279	0.0922248269849569	-0.0130496372669714	-0.222629704068489	-0.0386104389436358	0.00217038337961209	-0.100503385856896	0.216962367007037	0.219484803563813	-0.0460195155948857	0.238903261370685	0.00286297264123598	-0.1215077743887	0.107043956567919	0.00824029462617567	0.278152276957526	0.23890717250053	0.174365375370251	0.136275310947269	0.0993844370272845	-0.0578431283858052	-0.102095711046177	0.0193052813822313	-0.138618977895042	0.227529686555542	-0.0483886271013937	-0.116076183085299	-0.0074554151289302	0.0760879501890239	-0.105062069178837	0.0877745781870433	0.085216400623242	0.00284456735986902	-0.0164034137678419	-0.046739863314728	0.0958559232519243	0.0353564213685906	0.00572485231799448	0.211446831448461	0.144431939235702	0.0581134463921132	0.233732850408601	0.134699361420583	0.0794310567933005	0.251129978445224	0.192817131913866	-0.0618716456211517	-0.0378027544174686	0.00978999610442519	-0.0496458862727742	0.149909418692403	0.224458306087706	0.201461635320047	0.22382974452865	0.162970119718027	0.235007495587725	0.130892867173102	0.209556778229341	0.1798197344	0.251459862935547	0.0474432904150593	0.130747661403347	0.119527383306241	0.210492709359192	0.296542760743946	0.0221975177823315	0.0129501851156847	0.167674702967489	0.146334315083938	0.223629315024163	0.0274004151496618	0.0678402009005874	0.177109061039505	-0.142107947714907	0.126897397466252	-0.0623530081836642	-0.150372554807165	-0.00342118274296355	-0.0342747699237968	-0.103164812949053
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	-0.217834838309464	-0.251791387312938	-0.0271328703445542	-0.158236295123936	0.120945318285778	0.233620504105449	0.0421221011135077	0.0938265492423815	-0.252101627253509	0.177945163922939	0.0424030414973915	-0.162964465168854	-0.0844448300335802	-0.147390459364885	-0.183481150465639	0.160110982080087	-0.231582718776565	-0.227377885563749	0.242228237616817	0.280773028334296	-0.0409440523387551	0.208453436142629	0.134486375697957	-0.157695040503453	0.039176640181272	0.0434402680911741	0.227614575014473	0.202196207303016	0.219348008761681	0.103924995234987	0.0635135604794144	-0.105841233652469	-0.174239933951779	0.172437099034394	-0.0178330993647319	0.309143941347264	-0.1737883936391	-0.0436856195415507	0.0309243827651427	0.163533870880627	0.0332840903263143	-0.0240281620362912	0.0783932930704884	0.0542204878856999	-0.0296008412979661	-0.0122959804398614	0.0611325372351135	0.104057755681723	-0.11916056814997	0.172434731509012	0.102351118159774	0.185896963534159	0.164452605944454	0.182528947813827	0.12564242544613	0.206909319152106	0.198250338600953	0.040781642800298	0.128318048936012	0.091321678639195	0.0194111295853414	0.128176633537308	0.186657524303786	0.196609156456894	0.248099673909422	0.148247976691659	0.273521734471461	0.259028880467205	0.136180790871628	0.1824463902997	0.222691365217794	0.202464932024877	0.242510355096225	0.165710975475814	0.160860135703397	0.26106966901304	0.089811731014364	0.0781300115552826	0.23680634154276	0.203029315570802	0.109550556677292	0.134041929661565	0.159905325291824	0.292073359271903	-0.362225654372147	0.154562429575329	-0.24220933835627	-0.164828696868591	-0.029880689992752	-0.175498129100727	-0.325026621824774
